2.86,20.90,33.43,600105.42,51795.75
2.86,20.90,33.43,600105.42,51795.75
2.86,20.90,33.43,600105.42,51795.75
2.86,20.90,33.43,600105.42,51795.75
2.87,20.90,33.43,600105.42,51795.75
2.87,20.90,33.43,600105.42,51795.75
2.87,20.90,33.43,600105.42,51795.75
2.87,20.90,33.43,600105.42,51795.75
2.87,20.90,33.43,600105.42,51795.75
2.87,20.90,33.43,600105.42,51787.54
2.89,21.08,33.85,600105.85,51787.54
2.89,21.08,33.85,600105.85,51787.54
2.89,21.08,33.85,600105.85,51787.54
2.89,21.08,33.85,600105.85,51787.54
2.89,21.08,33.85,600105.85,51787.54
2.89,21.08,33.85,600105.85,51787.54
2.90,21.08,33.85,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.91,21.27,34.28,600106.28,51779.32
2.93,21.45,34.71,600106.71,51771.10
2.93,21.45,34.71,600106.71,51771.10
2.93,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.94,21.45,34.71,600106.71,51771.10
2.95,21.63,35.14,600107.15,51762.87
2.95,21.63,35.14,600107.15,51762.87
2.95,21.63,35.14,600107.15,51762.87
2.95,21.63,35.14,600107.15,51762.87
2.95,21.63,35.14,600107.15,51762.87
2.95,21.63,35.14,600107.15,51762.87
2.96,21.63,35.14,600107.15,51762.87
2.96,21.63,35.14,600107.15,51754.64
2.97,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.98,21.81,35.58,600107.59,51754.64
2.99,22.00,36.02,600108.03,51746.40
2.99,22.00,36.02,600108.03,51746.40
2.99,22.00,36.02,600108.03,51746.40
2.99,22.00,36.02,600108.03,51746.40
2.99,22.00,36.02,600108.03,51746.40
2.99,22.00,36.02,600108.03,51746.40
3.00,22.00,36.02,600108.03,51746.40
3.00,22.00,36.02,600108.03,51746.40
3.00,22.00,36.02,600108.03,51746.40
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.02,22.18,36.46,600108.48,51738.16
3.03,22.36,36.91,600108.93,51729.91
3.03,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51729.91
3.04,22.36,36.91,600108.93,51721.66
3.06,22.55,37.36,600109.38,51721.66
3.06,22.55,37.36,600109.38,51721.66
3.06,22.55,37.36,600109.38,51721.66
3.06,22.55,37.36,600109.38,51721.66
3.06,22.55,37.36,600109.38,51721.66
3.07,22.55,37.36,600109.38,51721.66
3.07,22.55,37.36,600109.38,51721.66
3.07,22.55,37.36,600109.38,51721.66
3.07,22.55,37.36,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51713.40
3.08,22.73,37.82,600109.84,51705.14
3.10,22.91,38.28,600110.31,51705.14
3.10,22.91,38.28,600110.31,51705.14
3.10,22.91,38.28,600110.31,51705.14
3.10,22.91,38.28,600110.31,51705.14
3.10,22.91,38.28,600110.31,51705.14
3.11,22.91,38.28,600110.31,51705.14
3.11,22.91,38.28,600110.31,51705.14
3.11,22.91,38.28,600110.31,51705.14
3.11,22.91,38.28,600110.31,51705.14
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51696.88
3.12,23.10,38.74,600110.77,51688.61
3.14,23.28,39.20,600111.24,51688.61
3.15,23.28,39.20,600111.24,51688.61
3.15,23.28,39.20,600111.24,51688.61
3.15,23.28,39.20,600111.24,51688.61
3.15,23.28,39.20,600111.24,51688.61
3.15,23.28,39.20,600111.24,51688.61
3.15,23.28,39.20,600111.24,51688.61
3.16,23.47,39.67,600111.72,51680.34
3.16,23.47,39.67,600111.72,51680.34
3.16,23.47,39.67,600111.72,51680.34
3.16,23.47,39.67,600111.72,51680.34
3.17,23.47,39.67,600111.72,51680.34
3.17,23.47,39.67,600111.72,51680.34
3.19,23.65,40.15,600112.19,51672.05
3.19,23.65,40.15,600112.19,51672.05
3.20,23.65,40.15,600112.19,51672.05
3.20,23.65,40.15,600112.19,51672.05
3.20,23.65,40.15,600112.19,51672.05
3.20,23.65,40.15,600112.19,51672.05
3.20,23.65,40.15,600112.67,51663.77
3.21,23.84,40.63,600112.67,51663.77
3.21,23.84,40.63,600112.67,51663.77
3.21,23.84,40.63,600112.67,51663.77
3.21,23.84,40.63,600112.67,51663.77
3.21,23.84,40.63,600112.67,51663.77
3.21,23.84,40.63,600112.67,51663.77
3.22,23.84,40.63,600113.16,51655.48
3.23,24.03,41.11,600113.16,51655.48
3.23,24.03,41.11,600113.16,51655.48
3.24,24.03,41.11,600113.16,51655.48
3.24,24.03,41.11,600113.16,51655.48
3.24,24.03,41.11,600113.16,51655.48
3.24,24.03,41.11,600113.16,51655.48
3.24,24.03,41.11,600113.16,51655.48
3.24,24.03,41.11,600113.16,51647.19
3.25,24.21,41.59,600113.65,51647.19
3.25,24.21,41.59,600113.65,51647.19
3.25,24.21,41.59,600113.65,51647.19
3.25,24.21,41.59,600113.65,51647.19
3.25,24.21,41.59,600113.65,51647.19
3.26,24.21,41.59,600113.65,51647.19
3.26,24.21,41.59,600113.65,51647.19
3.26,24.21,41.59,600114.14,51638.89
3.28,24.40,42.08,600114.14,51638.89
3.28,24.40,42.08,600114.14,51638.89
3.28,24.40,42.08,600114.14,51638.89
3.28,24.40,42.08,600114.14,51638.89
3.28,24.40,42.08,600114.14,51638.89
3.28,24.40,42.08,600114.14,51638.89
3.29,24.58,42.57,600114.64,51630.59
3.29,24.58,42.57,600114.64,51630.59
3.29,24.58,42.57,600114.64,51630.59
3.30,24.58,42.57,600114.64,51630.59
3.30,24.58,42.57,600114.64,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.32,24.77,43.07,600115.14,51622.28
3.33,24.77,43.07,600115.64,51613.97
3.33,24.96,43.57,600115.64,51613.97
3.33,24.96,43.57,600115.64,51613.97
3.33,24.96,43.57,600115.64,51613.97
3.34,24.96,43.57,600115.64,51613.97
3.34,24.96,43.57,600115.64,51613.97
3.34,24.96,43.57,600115.64,51613.97
3.34,24.96,43.57,600115.64,51613.97
3.36,25.15,44.07,600116.15,51605.66
3.36,25.15,44.07,600116.15,51605.66
3.36,25.15,44.07,600116.15,51605.66
3.36,25.15,44.07,600116.15,51605.66
3.36,25.15,44.07,600116.15,51605.66
3.37,25.15,44.07,600116.15,51605.66
3.37,25.15,44.07,600116.15,51605.66
3.37,25.15,44.07,600116.15,51605.66
3.37,25.15,44.07,600116.66,51597.34
3.38,25.33,44.58,600116.66,51597.34
3.38,25.33,44.58,600116.66,51597.34
3.38,25.33,44.58,600116.66,51597.34
3.38,25.33,44.58,600116.66,51597.34
3.38,25.33,44.58,600116.66,51597.34
3.38,25.33,44.58,600116.66,51589.01
3.41,25.52,45.09,600117.17,51589.01
3.41,25.52,45.09,600117.17,51589.01
3.41,25.52,45.09,600117.17,51589.01
3.41,25.52,45.09,600117.17,51589.01
3.41,25.52,45.09,600117.17,51580.68
3.42,25.71,45.60,600117.69,51580.68
3.42,25.71,45.60,600117.69,51580.68
3.43,25.71,45.60,600117.69,51580.68
3.43,25.71,45.60,600117.69,51580.68
3.43,25.71,45.60,600117.69,51572.36
3.45,25.90,46.12,600118.21,51572.36
3.46,25.90,46.12,600118.21,51572.36
3.46,25.90,46.12,600118.21,51572.36
3.46,25.90,46.12,600118.21,51564.01
3.47,26.09,46.64,600118.74,51564.01
3.47,26.09,46.64,600118.74,51564.01
3.48,26.09,46.64,600118.74,51564.01
3.48,26.09,46.64,600119.27,51555.67
3.50,26.28,47.17,600119.27,51555.67
3.50,26.28,47.17,600119.27,51555.67
3.50,26.28,47.17,600119.27,51555.67
3.51,26.28,47.17,600119.27,51547.32
3.52,26.47,47.70,600119.80,51547.32
3.52,26.47,47.70,600120.34,51538.97
3.55,26.66,48.23,600120.34,51538.97
3.55,26.66,48.23,600120.34,51538.97
3.55,26.66,48.23,600120.34,51538.97
3.56,26.85,48.77,600120.88,51530.61
3.57,26.85,48.77,600120.88,51530.61
3.57,26.85,48.77,600120.88,51530.61
3.57,26.85,48.77,600120.88,51530.61
3.57,26.85,48.77,600121.43,51522.25
3.60,27.04,49.31,600121.43,51522.25
3.61,27.04,49.31,600121.43,51522.25
3.61,27.04,49.31,600121.43,51522.25
3.61,27.04,49.31,600121.43,51522.25
3.61,27.04,49.31,600121.43,51522.25
3.62,27.23,49.86,600121.97,51513.89
3.62,27.23,49.86,600121.97,51513.89
3.63,27.23,49.86,600121.97,51513.89
3.63,27.23,49.86,600122.53,51505.52
3.65,27.42,50.41,600122.53,51505.52
3.65,27.42,50.41,600122.53,51505.52
3.65,27.42,50.41,600122.53,51505.52
3.65,27.42,50.41,600122.53,51505.52
3.65,27.42,50.41,600122.53,51505.52
3.66,27.42,50.41,600122.53,51505.52
3.66,27.61,50.96,600123.08,51497.15
3.66,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51497.15
3.67,27.61,50.96,600123.08,51488.77
3.69,27.80,51.52,600123.64,51488.77
3.69,27.80,51.52,600123.64,51488.77
3.69,27.80,51.52,600123.64,51488.77
3.69,27.80,51.52,600123.64,51488.77
3.70,27.80,51.52,600123.64,51488.77
3.70,27.80,51.52,600123.64,51488.77
3.70,27.99,52.08,600124.21,51480.38
3.70,27.99,52.08,600124.21,51480.38
3.71,27.99,52.08,600124.21,51480.38
3.71,27.99,52.08,600124.21,51480.38
3.71,27.99,52.08,600124.21,51480.38
3.71,27.99,52.08,600124.21,51480.38
3.71,27.99,52.08,600124.21,51472.00
3.73,28.18,52.64,600124.78,51472.00
3.73,28.18,52.64,600124.78,51472.00
3.73,28.18,52.64,600124.78,51472.00
3.74,28.18,52.64,600124.78,51472.00
3.74,28.18,52.64,600124.78,51472.00
3.74,28.18,52.64,600124.78,51472.00
3.75,28.38,53.21,600125.35,51463.61
3.75,28.38,53.21,600125.35,51463.61
3.75,28.38,53.21,600125.35,51463.61
3.75,28.38,53.21,600125.35,51463.61
3.75,28.38,53.21,600125.35,51463.61
3.75,28.38,53.21,600125.92,51455.21
3.77,28.57,53.78,600125.92,51455.21
3.78,28.57,53.78,600125.92,51455.21
3.78,28.57,53.78,600125.92,51455.21
3.78,28.57,53.78,600125.92,51455.21
3.78,28.57,53.78,600125.92,51455.21
3.79,28.76,54.36,600126.50,51446.81
3.79,28.76,54.36,600126.50,51446.81
3.79,28.76,54.36,600126.50,51446.81
3.79,28.76,54.36,600126.50,51446.81
3.79,28.76,54.36,600126.50,51446.81
3.79,28.76,54.36,600126.50,51446.81
3.79,28.76,54.36,600126.50,51446.81
3.81,28.95,54.94,600127.09,51438.41
3.81,28.95,54.94,600127.09,51438.41
3.82,28.95,54.94,600127.09,51438.41
3.82,28.95,54.94,600127.09,51438.41
3.82,28.95,54.94,600127.09,51438.41
3.82,28.95,54.94,600127.09,51438.41
3.82,28.95,54.94,600127.09,51438.41
3.82,28.95,54.94,600127.09,51438.41
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.83,29.15,55.52,600127.67,51430.00
3.85,29.34,56.11,600128.27,51421.58
3.85,29.34,56.11,600128.27,51421.58
3.86,29.34,56.11,600128.27,51421.58
3.86,29.34,56.11,600128.27,51421.58
3.86,29.34,56.11,600128.27,51421.58
3.87,29.53,56.70,600128.86,51413.16
3.87,29.53,56.70,600128.86,51413.16
3.87,29.53,56.70,600128.86,51413.16
3.87,29.53,56.70,600128.86,51413.16
3.87,29.53,56.70,600128.86,51413.16
3.88,29.53,56.70,600128.86,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51404.74
3.90,29.73,57.29,600129.46,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.91,29.92,57.89,600130.06,51396.31
3.92,29.92,57.89,600130.06,51396.31
3.92,29.92,57.89,600130.06,51396.31
3.92,29.92,57.89,600130.06,51396.31
3.93,30.12,58.49,600130.67,51387.89
3.93,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.94,30.12,58.49,600130.67,51387.89
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.95,30.31,59.10,600131.28,51379.45
3.99,30.51,59.71,600131.89,51371.01
3.99,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600131.89,51371.01
4.00,30.51,59.71,600132.51,51362.57
4.01,30.70,60.33,600132.51,51362.57
4.01,30.70,60.33,600132.51,51362.57
4.02,30.70,60.33,600132.51,51362.57
4.02,30.70,60.33,600132.51,51362.57
4.04,30.90,60.94,600133.13,51354.12
4.04,30.90,60.94,600133.13,51354.12
4.04,30.90,60.94,600133.13,51354.12
4.04,30.90,60.94,600133.13,51354.12
4.04,30.90,60.94,600133.13,51354.12
4.04,30.90,60.94,600133.13,51354.12
4.04,30.90,60.94,600133.13,51354.12
4.05,31.09,61.57,600133.76,51345.67
4.05,31.09,61.57,600133.76,51345.67
4.05,31.09,61.57,600133.76,51345.67
4.06,31.09,61.57,600133.76,51345.67
4.06,31.09,61.57,600133.76,51345.67
4.06,31.09,61.57,600133.76,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.08,31.29,62.19,600134.39,51337.21
4.09,31.48,62.82,600135.03,51328.75
4.09,31.48,62.82,600135.03,51328.75
4.09,31.48,62.82,600135.03,51328.75
4.09,31.48,62.82,600135.03,51328.75
4.09,31.48,62.82,600135.03,51328.75
4.10,31.48,62.82,600135.03,51328.75
4.11,31.68,63.46,600135.66,51320.28
4.11,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.12,31.68,63.46,600135.66,51320.28
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.13,31.88,64.10,600136.31,51311.82
4.15,32.07,64.74,600136.95,51303.34
4.15,32.07,64.74,600136.95,51303.34
4.15,32.07,64.74,600136.95,51303.34
4.16,32.07,64.74,600136.95,51303.34
4.16,32.07,64.74,600136.95,51303.34
4.16,32.07,64.74,600136.95,51303.34
4.16,32.07,64.74,600136.95,51303.34
4.16,32.07,64.74,600136.95,51303.34
4.17,32.27,65.38,600137.60,51294.86
4.17,32.27,65.38,600137.60,51294.86
4.17,32.27,65.38,600137.60,51294.86
4.17,32.27,65.38,600137.60,51294.86
4.17,32.27,65.38,600137.60,51294.86
4.17,32.27,65.38,600137.60,51294.86
4.19,32.47,66.03,600138.26,51286.38
4.19,32.47,66.03,600138.26,51286.38
4.19,32.47,66.03,600138.26,51286.38
4.20,32.47,66.03,600138.26,51286.38
4.20,32.47,66.03,600138.26,51286.38
4.20,32.47,66.03,600138.26,51286.38
4.20,32.47,66.03,600138.26,51286.38
4.20,32.47,66.03,600138.26,51286.38
4.21,32.67,66.69,600138.91,51277.89
4.21,32.67,66.69,600138.91,51277.89
4.21,32.67,66.69,600138.91,51277.89
4.21,32.67,66.69,600138.91,51277.89
4.21,32.67,66.69,600138.91,51277.89
4.21,32.67,66.69,600138.91,51277.89
4.23,32.86,67.35,600139.57,51269.41
4.23,32.86,67.35,600139.57,51269.41
4.23,32.86,67.35,600139.57,51269.41
4.23,32.86,67.35,600139.57,51269.41
4.23,32.86,67.35,600139.57,51269.41
4.23,32.86,67.35,600139.57,51269.41
4.23,32.86,67.35,600139.57,51269.41
4.24,32.86,67.35,600139.57,51269.41
4.24,32.86,67.35,600139.57,51260.91
4.24,33.06,68.01,600140.24,51260.91
4.24,33.06,68.01,600140.24,51260.91
4.24,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.24,51260.91
4.25,33.06,68.01,600140.91,51252.41
4.27,33.26,68.67,600140.91,51252.41
4.27,33.26,68.67,600140.91,51252.41
4.27,33.26,68.67,600140.91,51252.41
4.27,33.26,68.67,600140.91,51252.41
4.27,33.26,68.67,600140.91,51252.41
4.30,33.46,69.34,600141.58,51243.91
4.30,33.46,69.34,600141.58,51243.91
4.30,33.46,69.34,600141.58,51243.91
4.30,33.46,69.34,600141.58,51243.91
4.30,33.46,69.34,600141.58,51243.91
4.30,33.46,69.34,600141.58,51243.91
4.30,33.46,69.34,600141.58,51235.40
4.31,33.66,70.02,600142.26,51235.40
4.32,33.66,70.02,600142.26,51235.40
4.32,33.66,70.02,600142.26,51235.40
4.32,33.66,70.02,600142.26,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.34,33.86,70.69,600142.94,51226.89
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.35,34.06,71.38,600143.63,51218.37
4.36,34.06,71.38,600143.63,51218.37
4.37,34.26,72.06,600144.32,51209.85
4.37,34.26,72.06,600144.32,51209.85
4.37,34.26,72.06,600144.32,51209.85
4.38,34.26,72.06,600144.32,51209.85
4.38,34.26,72.06,600144.32,51209.85
4.38,34.26,72.06,600144.32,51201.33
4.39,34.46,72.75,600145.01,51201.33
4.39,34.46,72.75,600145.01,51201.33
4.39,34.46,72.75,600145.01,51201.33
4.39,34.46,72.75,600145.01,51201.33
4.39,34.46,72.75,600145.01,51192.80
4.41,34.66,73.44,600145.71,51192.80
4.41,34.66,73.44,600145.71,51192.80
4.42,34.66,73.44,600145.71,51192.80
4.42,34.66,73.44,600145.71,51192.80
4.42,34.66,73.44,600145.71,51192.80
4.42,34.66,73.44,600145.71,51192.80
4.42,34.66,73.44,600145.71,51192.80
4.42,34.66,73.44,600145.71,51192.80
4.43,34.86,74.14,600146.41,51184.27
4.43,34.86,74.14,600146.41,51184.27
4.43,34.86,74.14,600146.41,51184.27
4.43,34.86,74.14,600146.41,51184.27
4.43,34.86,74.14,600146.41,51184.27
4.43,34.86,74.14,600146.41,51184.27
4.43,34.86,74.14,600146.41,51184.27
4.45,35.06,74.84,600147.12,51175.73
4.45,35.06,74.84,600147.12,51175.73
4.45,35.06,74.84,600147.12,51175.73
4.45,35.06,74.84,600147.12,51175.73
4.45,35.06,74.84,600147.12,51175.73
4.46,35.06,74.84,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.47,35.26,75.55,600147.83,51167.19
4.49,35.46,76.26,600148.54,51158.64
4.49,35.46,76.26,600148.54,51158.64
4.49,35.46,76.26,600148.54,51158.64
4.49,35.46,76.26,600148.54,51158.64
4.49,35.46,76.26,600148.54,51158.64
4.49,35.46,76.26,600148.54,51158.64
4.50,35.46,76.26,600149.26,51150.09
4.51,35.66,76.97,600149.26,51150.09
4.52,35.66,76.97,600149.26,51150.09
4.52,35.66,76.97,600149.26,51150.09
4.52,35.66,76.97,600149.26,51150.09
4.52,35.66,76.97,600149.26,51150.09
4.53,35.86,77.69,600149.98,51141.54
4.53,35.86,77.69,600149.98,51141.54
4.53,35.86,77.69,600149.98,51141.54
4.54,35.86,77.69,600149.98,51141.54
4.55,36.07,78.41,600150.71,51132.98
4.55,36.07,78.41,600150.71,51132.98
4.56,36.07,78.41,600150.71,51132.98
4.56,36.07,78.41,600150.71,51132.98
4.56,36.07,78.41,600150.71,51132.98
4.56,36.07,78.41,600150.71,51132.98
4.56,36.07,78.41,600150.71,51132.98
4.56,36.07,78.41,600151.44,51124.43
4.57,36.27,79.14,600151.44,51124.43
4.57,36.27,79.14,600151.44,51124.43
4.57,36.27,79.14,600151.44,51124.43
4.57,36.27,79.14,600151.44,51124.43
4.57,36.27,79.14,600151.44,51124.43
4.57,36.27,79.14,600151.44,51124.43
4.57,36.27,79.14,600152.17,51115.86
4.59,36.47,79.87,600152.17,51115.86
4.59,36.47,79.87,600152.17,51115.86
4.59,36.47,79.87,600152.17,51115.86
4.59,36.47,79.87,600152.17,51115.86
4.59,36.47,79.87,600152.17,51115.86
4.60,36.47,79.87,600152.91,51107.29
4.61,36.67,80.60,600152.91,51107.29
4.62,36.67,80.60,600152.91,51107.29
4.62,36.67,80.60,600152.91,51107.29
4.62,36.67,80.60,600152.91,51107.29
4.62,36.67,80.60,600152.91,51107.29
4.62,36.67,80.60,600152.91,51107.29
4.62,36.67,80.60,600153.65,51098.71
4.63,36.88,81.34,600153.65,51098.71
4.63,36.88,81.34,600153.65,51098.71
4.63,36.88,81.34,600153.65,51098.71
4.63,36.88,81.34,600153.65,51098.71
4.63,36.88,81.34,600153.65,51098.71
4.65,37.08,82.08,600154.40,51090.14
4.66,37.08,82.08,600154.40,51090.14
4.66,37.08,82.08,600154.40,51090.14
